"1166";"1745";"rev5740";"2008-07-22 14:10:03";"1";"1"
"1167";"6726";"gban1";"2008-07-22 14:13:06";"0";"1"
"1168";"6726";"na9";"2008-07-22 14:13:12";"0";"1"
"1169";"6726";"na1";"2008-07-22 14:13:15";"0";"1"
"1170";"6726";"na4";"2008-07-22 14:13:17";"0";"1"
"1171";"1745";"rev5798";"2008-07-22 14:13:56";"0";"1"
"1172";"1745";"rev5854";"2008-07-22 14:13:58";"0";"1"
"1173";"1745";"rev5647";"2008-07-22 14:14:29";"1";"1"
"1174";"1745";"rev5698";"2008-07-22 14:14:38";"1";"1"
"1175";"6726";"na4";"2008-07-22 14:15:33";"1";"1"
"1176";"6726";"na1";"2008-07-22 14:15:36";"1";"1"
"1177";"6726";"na9";"2008-07-22 14:15:38";"1";"1"
"1178";"6726";"gban1";"2008-07-22 14:15:41";"1";"1"
"1179";"6726";"2ps75";"2008-07-22 14:15:51";"0";"1"
"1180";"6726";"2ps76";"2008-07-22 14:15:53";"0";"1"
"1181";"6726";"2ps47";"2008-07-22 14:15:55";"0";"1"
"1182";"6726";"2ps77";"2008-07-22 14:15:59";"0";"1"
"1183";"6726";"pspn2";"2008-07-22 14:16:01";"0";"1"
"1184";"8585";"d370";"2008-07-22 14:17:05";"1";"1"
"1185";"851";"rev5800";"2008-07-23 08:02:12";"1";"1"
"1186";"3835";"ps2n1";"2008-07-23 08:02:35";"0";"1"
"1187";"3835";"ps2n1";"2008-07-23 08:02:37";"1";"1"
"1188";"3835";"ps2n3";"2008-07-23 08:02:40";"0";"1"
"1189";"3835";"ps2n3";"2008-07-23 08:02:41";"1";"1"
"1190";"5785";"2PS58";"2008-07-29 12:28:39";"1";"1"
"1191";"3835";"R1156";"2008-07-29 12:29:29";"1";"1"
"1192";"3835";"CD2163";"2008-07-29 12:43:27";"0";"1"
"1193";"3835";"CD2163";"2008-07-29 12:43:30";"1";"1"
"1194";"3835";"WII5";"2008-07-29 13:05:29";"0";"1"
"1195";"3835";"WII5";"2008-07-29 13:05:31";"1";"1"
"1196";"3835";"WII6";"2008-07-29 13:05:34";"0";"1"
"1197";"3835";"WII6";"2008-07-29 13:05:36";"1";"1"
"1198";"851";"REV5881";"2008-07-29 13:26:02";"0";"1"
"1199";"851";"REV5858";"2008-07-29 13:26:04";"0";"1"
"1200";"851";"REV5880";"2008-07-29 13:26:19";"0";"1"
"1201";"851";"REV5882";"2008-07-29 13:26:23";"0";"1"
"1202";"5870";"DVD129";"2008-07-29 13:29:12";"1";"1"
"1203";"16820";"WII1";"2008-07-29 13:29:32";"1";"1"
"1204";"5870";"REV5873";"2008-07-29 13:30:50";"1";"1"
"1205";"30001";"REV5589";"2008-07-29 13:33:40";"1";"1"
"1206";"30001";"WII4";"2008-07-29 13:33:58";"1";"1"
"1207";"30001";"WII2";"2008-07-29 13:34:01";"1";"1"
"1208";"30001";"WII3";"2008-07-29 13:34:03";"1";"1"
"1209";"2995";"CD2160";"2008-07-29 13:35:53";"1";"1"
"1210";"2995";"CD3040";"2008-07-29 13:35:55";"1";"1"
"1211";"2995";"CD3041";"2008-07-29 13:35:57";"1";"1"
"1212";"2995";"CD3042";"2008-07-29 13:35:59";"1";"1"
"1213";"2995";"CD3036";"2008-07-29 13:36:01";"1";"1"
"1214";"2995";"CD2157";"2008-07-29 13:36:03";"1";"1"
"1215";"2995";"CD2165";"2008-07-29 13:36:39";"0";"1"
"1216";"2995";"CD2163";"2008-07-29 13:36:41";"0";"1"
"1217";"2995";"CD2164";"2008-07-29 13:36:43";"0";"1"
"1218";"2995";"CD138";"2008-07-29 13:36:45";"0";"1"
"1219";"2995";"DVD170";"2008-07-29 13:36:47";"0";"1"
"1220";"2995";"DVD172";"2008-07-29 13:36:48";"0";"1"
"1221";"2995";"CD3044";"2008-07-29 13:36:50";"0";"1"
"1222";"1745";"REV5854";"2008-07-29 13:41:29";"1";"1"
"1223";"1745";"REV5798";"2008-07-29 13:41:30";"1";"1"
"1224";"1745";"CD866";"2008-07-29 13:41:39";"0";"1"
"1225";"1745";"CD2150";"2008-07-29 13:41:41";"0";"1"
"1226";"1745";"REV5873";"2008-07-29 13:41:45";"0";"1"
"1227";"30001";"CD985";"2008-07-29 13:43:18";"0";"1"
"1228";"30001";"CD3025";"2008-07-29 13:43:20";"0";"1"
"1229";"30001";"DVD106";"2008-07-29 13:43:22";"0";"1"
"1230";"30001";"DVD105";"2008-07-29 13:43:24";"0";"1"
"1231";"30001";"DVD77";"2008-07-29 13:43:25";"0";"1"
"1232";"30001";"CD913";"2008-07-29 13:43:27";"0";"1"
"1233";"1348";"BD896";"2008-07-29 13:46:21";"1";"1"
"1234";"1348";"BD984";"2008-07-29 13:46:22";"1";"1"
"1235";"1348";"BD1173";"2008-07-29 13:46:27";"1";"1"
"1236";"1348";"BD1171";"2008-07-29 13:46:29";"1";"1"
"1237";"1348";"R1138";"2008-07-29 13:46:43";"0";"1"
"1238";"1348";"BD1160";"2008-07-29 13:46:46";"0";"1"
"1239";"1348";"BD1181";"2008-07-29 13:46:48";"0";"1"
"1240";"1348";"BD644";"2008-07-29 13:46:49";"0";"1"
"1241";"3835";"WIIN1";"2008-07-29 13:48:11";"0";"1"
"1242";"3835";"WIIN1";"2008-07-29 13:48:16";"1";"1"
"1243";"30001";"CDR209";"2008-07-29 13:50:57";"1";"1"
"1244";"1508";"BD1253";"2008-07-29 13:51:28";"1";"1"
"1245";"1508";"BD1269";"2008-07-29 13:51:31";"1";"1"
"1246";"9438";"REV5830";"2008-07-29 13:53:27";"1";"1"
"1247";"9438";"REV5859";"2008-07-29 13:53:32";"1";"1"
"1248";"9438";"REV5870";"2008-07-29 13:53:39";"1";"1"
"1249";"9438";"BD1251";"2008-07-29 13:53:47";"1";"1"
"1250";"9438";"BD1252";"2008-07-29 13:53:51";"1";"1"
"1251";"9438";"CD644";"2008-07-29 13:54:03";"0";"1"
"1252";"9438";"REV5676";"2008-07-29 13:54:06";"0";"1"
"1253";"9438";"REV5818";"2008-07-29 13:54:10";"0";"1"
"1254";"9438";"BD927";"2008-07-29 13:54:14";"0";"1"
"1255";"9438";"BD1250";"2008-07-29 13:54:18";"0";"1"
"1256";"3145";"REV5781";"2008-07-29 13:55:14";"1";"1"
"1257";"3145";"REV5868";"2008-07-29 13:55:17";"1";"1"
"1258";"3145";"REV5861";"2008-07-29 13:55:26";"0";"1"
"1696";"17765";"CD3031";"2008-08-20 14:06:31";"0";"1"
"1260";"3145";"REV5870";"2008-07-29 13:55:30";"0";"1"
"1261";"1805";"CD1098";"2008-07-29 13:57:10";"0";"1"
"1262";"1805";"CD1151";"2008-07-29 13:57:11";"0";"1"
"1263";"1805";"S134";"2008-07-29 13:57:38";"0";"1"
"1264";"2106";"BD822";"2008-07-29 14:02:36";"1";"1"
"1265";"2106";"BD823";"2008-07-29 14:02:39";"1";"1"
"1266";"1508";"S151";"2008-07-29 14:03:35";"0";"1"
"1267";"1508";"S164";"2008-07-29 14:03:37";"0";"1"
"1268";"1508";"BD1257";"2008-07-29 14:03:38";"0";"1"
"1269";"1508";"BD819";"2008-07-29 14:03:41";"0";"1"
"1270";"1508";"BD818";"2008-07-29 14:03:44";"0";"1"
"1271";"6726";"BD1263";"2008-07-29 14:04:37";"1";"1"
"1272";"6726";"2PS75";"2008-07-29 14:05:10";"1";"1"
"1273";"6726";"2PS76";"2008-07-29 14:05:12";"1";"1"
"1274";"6726";"2PS47";"2008-07-29 14:05:14";"1";"1"
"1275";"6726";"2PS77";"2008-07-29 14:05:17";"1";"1"
"1276";"6726";"PSPN2";"2008-07-29 14:05:36";"1";"1"
"1277";"851";"CD3041";"2008-07-29 14:07:19";"0";"1"
"1278";"851";"CD3036";"2008-07-29 14:07:22";"0";"1"
"1279";"851";"BD1252";"2008-07-29 14:07:25";"0";"1"
"1280";"851";"BD1251";"2008-07-29 14:07:27";"0";"1"
"1281";"14447";"2PS28";"2008-07-29 14:10:53";"1";"1"
"1282";"14447";"2PS48";"2008-07-29 14:10:55";"1";"1"
"1283";"14447";"2PS29";"2008-07-29 14:10:58";"1";"1"
"1284";"2106";"CD3029";"2008-07-29 14:12:12";"0";"1"
"1285";"6726";"PSPN1";"2008-07-29 14:13:23";"0";"1"
"1286";"6726";"PSP12";"2008-07-29 14:13:26";"0";"1"
"1287";"6726";"PSP14";"2008-07-29 14:13:28";"0";"1"
"1288";"6726";"PSP8";"2008-07-29 14:13:30";"0";"1"
"1289";"6726";"PSP4";"2008-07-29 14:13:32";"0";"1"
"1290";"2713";"R1135";"2008-07-29 14:14:00";"1";"1"
"1291";"2713";"REV5788";"2008-07-29 14:14:02";"1";"1"
"1292";"2713";"REV5798";"2008-07-29 14:14:10";"0";"1"
"1293";"2713";"REV5854";"2008-07-29 14:14:13";"0";"1"
"1294";"2713";"REV5836";"2008-07-29 14:14:17";"0";"1"
"1295";"2713";"R1146";"2008-07-29 14:14:21";"0";"1"
"1296";"15772";"CD112";"2008-07-29 14:14:48";"1";"1"
"1297";"15772";"CD109";"2008-07-29 14:14:51";"1";"1"
"1298";"15772";"CD2119";"2008-07-29 14:14:53";"1";"1"
"1299";"15772";"CD1248";"2008-07-29 14:14:56";"1";"1"
"1300";"15772";"CD1226";"2008-07-29 14:14:59";"1";"1"
"1301";"15772";"DVD10";"2008-07-29 14:15:02";"1";"1"
"1302";"15772";"CD3039";"2008-07-29 14:17:04";"0";"1"
"1303";"15772";"CD3042";"2008-07-29 14:17:06";"0";"1"
"1304";"15772";"CD3024";"2008-07-29 14:17:07";"0";"1"
"1305";"15772";"CD3";"2008-07-29 14:17:10";"0";"1"
"1306";"3835";"WII7";"2008-07-29 14:23:30";"0";"1"
"1307";"3835";"WII7";"2008-07-29 14:23:32";"1";"1"
"1308";"3835";"XB360-1";"2008-07-30 13:11:21";"0";"1"
"1309";"3835";"XB360-1";"2008-07-30 13:11:24";"1";"1"
"1310";"4300";"R994";"2008-07-30 13:45:02";"1";"1"
"1311";"4300";"R1148";"2008-07-30 13:45:05";"1";"1"
"1312";"4300";"REV5878";"2008-07-30 13:45:32";"1";"1"
"1313";"2713";"REV5879";"2008-07-30 13:48:08";"0";"1"
"1314";"3000";"J525";"2008-07-30 13:49:12";"1";"1"
"1315";"851";"REV5833";"2008-07-30 13:49:27";"1";"1"
"1316";"851";"REV5806";"2008-07-30 13:49:31";"1";"1"
"1317";"851";"REV5852";"2008-07-30 13:49:35";"1";"1"
"1318";"851";"REV5857";"2008-07-30 13:49:39";"1";"1"
"1319";"4300";"REV5883";"2008-08-04 13:52:24";"0";"1"
"1320";"3670";"WII4";"2008-08-04 13:56:41";"0";"1"
"1321";"3670";"WII3";"2008-08-04 13:56:44";"0";"1"
"1322";"3670";"WII2";"2008-08-04 13:56:45";"0";"1"
"1323";"3670";"WII1";"2008-08-04 13:56:47";"0";"1"
"1324";"3670";"WIIN1";"2008-08-04 13:56:51";"0";"1"
"1325";"3384";"rev5864";"2008-08-06 13:16:10";"1";"1"
"1326";"3384";"rev5877";"2008-08-06 13:16:13";"1";"1"
"1327";"18293";"rev5884";"2008-08-06 13:16:44";"0";"1"
"1328";"18293";"rev5878";"2008-08-06 13:16:52";"0";"1"
"1329";"9438";"rev5676";"2008-08-06 13:25:45";"1";"1"
"1330";"9438";"rev5818";"2008-08-06 13:25:48";"1";"1"
"1331";"9438";"cd644";"2008-08-06 13:25:52";"1";"1"
"1332";"5870";"cd2145";"2008-08-06 13:30:26";"1";"1"
"1333";"5870";"dvd119";"2008-08-06 13:30:57";"0";"1"
"1334";"5870";"dvd97";"2008-08-06 13:31:00";"0";"1"
"1335";"30001";"cd913";"2008-08-06 13:33:09";"1";"1"
"1336";"30001";"cd3025";"2008-08-06 13:33:17";"1";"1"
"1337";"30001";"cd3025";"2008-08-06 13:33:23";"0";"1"
"1338";"30001";"cd985";"2008-08-06 13:33:32";"1";"1"
"1339";"30001";"dvd106";"2008-08-06 13:34:06";"1";"1"
"1340";"30001";"dvd106";"2008-08-06 13:34:14";"0";"1"
"1341";"30001";"dvd106";"2008-08-06 13:34:25";"1";"1"
"1342";"30001";"dvd105";"2008-08-06 13:34:30";"1";"1"
"1343";"30001";"cd3025";"2008-08-06 13:34:35";"1";"1"
"1344";"30001";"dvd77";"2008-08-06 13:34:49";"1";"1"
"1345";"30001";"rev5765";"2008-08-06 13:34:53";"1";"1"
"1346";"30001";"xb360-3";"2008-08-06 13:36:14";"0";"1"
"1347";"30001";"xb360-4";"2008-08-06 13:36:23";"0";"1"
"1348";"30001";"XB360-2";"2008-08-06 13:36:36";"0";"1"
"1349";"30001";"XB360-2";"2008-08-06 13:36:50";"1";"1"
"1350";"30001";"XB360-2";"2008-08-06 13:36:52";"0";"1"
"1351";"30001";"XB360N1";"2008-08-06 13:40:39";"0";"1"
"1352";"2106";"CD3043";"2008-08-06 13:41:28";"1";"1"
"1353";"2106";"BD1118";"2008-08-06 13:41:35";"1";"1"
"1354";"2106";"BD1142";"2008-08-06 13:41:40";"1";"1"
"1355";"2106";"BD1120";"2008-08-06 13:41:47";"1";"1"
"1356";"2106";"BD1116";"2008-08-06 13:42:28";"1";"1"
"1357";"9438";"DVD180";"2008-08-06 13:43:01";"0";"1"
"1358";"9438";"XB360-1";"2008-08-06 13:43:07";"0";"1"
"1359";"9438";"BD1263";"2008-08-06 13:43:17";"0";"1"
"1360";"9438";"REV5877";"2008-08-06 13:43:24";"0";"1"
"1361";"9438";"REV5765";"2008-08-06 13:43:28";"0";"1"
"1362";"9438";"REV5862";"2008-08-06 13:43:35";"0";"1"
"1363";"9438";"REV5805";"2008-08-06 13:43:39";"0";"1"
"1364";"9438";"REV5868";"2008-08-06 13:45:29";"0";"1"
"1365";"9438";"REV5868";"2008-08-06 13:45:32";"1";"1"
"1366";"9438";"REV5859";"2008-08-06 13:45:43";"0";"1"
"1367";"9438";"REV5859";"2008-08-06 13:45:44";"1";"1"
"1368";"9438";"REV5830";"2008-08-06 13:45:47";"0";"1"
"1369";"9438";"REV5830";"2008-08-06 13:45:49";"1";"1"
"1370";"9438";"REV5781";"2008-08-06 13:45:52";"0";"1"
"1371";"9438";"REV5781";"2008-08-06 13:45:55";"1";"1"
"1372";"15000";"GC21";"2008-08-06 13:47:07";"1";"1"
"1373";"3716";"D475";"2008-08-06 13:47:51";"0";"1"
"1374";"3716";"REV5874";"2008-08-06 13:48:00";"1";"1"
"1375";"3716";"D475";"2008-08-06 13:48:08";"1";"1"
"1376";"3716";"REV5834";"2008-08-06 13:48:13";"1";"1"
"1377";"13241";"DVD121";"2008-08-06 13:50:35";"1";"1"
"1378";"13241";"2PS69";"2008-08-06 13:50:38";"1";"1"
"1379";"13241";"DVD123";"2008-08-06 13:50:48";"0";"1"
"1380";"13241";"DVD122";"2008-08-06 13:50:49";"0";"1"
"1381";"13241";"CD1171";"2008-08-06 13:50:52";"0";"1"
"1382";"13241";"2PS57";"2008-08-06 13:50:54";"0";"1"
"1383";"1348";"R1154";"2008-08-06 13:52:55";"1";"1"
"1384";"1348";"BD1160";"2008-08-06 13:52:59";"1";"1"
"1385";"1348";"BD590";"2008-08-06 13:53:08";"0";"1"
"1386";"1348";"BD591";"2008-08-06 13:53:10";"0";"1"
"1387";"2330";"CD2141";"2008-08-06 13:56:05";"1";"1"
"1388";"2330";"CD2144";"2008-08-06 13:56:09";"1";"1"
"1389";"2330";"D434";"2008-08-06 13:56:13";"0";"1"
"1390";"2330";"REV5793";"2008-08-06 13:56:17";"1";"1"
"1391";"3384";"CD2144";"2008-08-06 13:56:35";"0";"1"
"1392";"3384";"CD2160";"2008-08-06 13:57:45";"0";"1"
"1393";"30001";"REV5766";"2008-08-06 13:59:13";"1";"1"
"1394";"30001";"REV5797";"2008-08-06 13:59:18";"1";"1"
"1395";"30001";"REV5774";"2008-08-06 13:59:23";"1";"1"
"1396";"30001";"BD1255";"2008-08-06 13:59:32";"1";"1"
"1397";"30001";"BD1256";"2008-08-06 13:59:35";"1";"1"
"1398";"30001";"CDR193";"2008-08-06 13:59:53";"1";"1"
"1399";"30001";"CDR189";"2008-08-06 14:00:01";"1";"1"
"1400";"1508";"S164";"2008-08-06 14:00:13";"1";"1"
"1401";"15000";"2PS70";"2008-08-06 14:00:57";"0";"1"
"1402";"15000";"2PS31";"2008-08-06 14:01:02";"0";"1"
"1403";"15000";"2PS60";"2008-08-06 14:01:06";"0";"1"
"1404";"2330";"CD996";"2008-08-06 14:01:56";"0";"1"
"1405";"2330";"R1148";"2008-08-06 14:02:00";"0";"1"
"1406";"2330";"REV5887";"2008-08-06 14:02:03";"0";"1"
"1407";"6726";"PSP14";"2008-08-06 14:05:35";"1";"1"
"1408";"6726";"PSP4";"2008-08-06 14:05:38";"1";"1"
"1409";"6726";"PSP12";"2008-08-06 14:05:40";"1";"1"
"1410";"6726";"PSP8";"2008-08-06 14:05:43";"1";"1"
"1411";"6726";"PSPN1";"2008-08-06 14:05:50";"1";"1"
"1412";"1508";"CD2098";"2008-08-06 14:08:56";"0";"1"
"1413";"1508";"CD2097";"2008-08-06 14:08:58";"0";"1"
"1414";"1508";"BD1270";"2008-08-06 14:10:40";"0";"1"
"1415";"1508";"BD1258";"2008-08-06 14:10:41";"0";"1"
"1416";"1805";"CD208";"2008-08-06 14:14:55";"0";"1"
"1417";"1805";"CD1153";"2008-08-06 14:14:57";"0";"1"
"1418";"851";"CD677";"2008-08-07 13:38:17";"0";"1"
"1419";"4300";"rev5883";"2008-08-11 13:26:17";"1";"1"
"1420";"4300";"REV5890";"2008-08-11 13:31:48";"0";"1"
"1421";"3670";"wii4";"2008-08-13 12:53:43";"1";"1"
"1422";"3670";"wii1";"2008-08-13 12:53:45";"1";"1"
"1423";"3670";"wii2";"2008-08-13 12:53:48";"1";"1"
"1424";"3670";"wii3";"2008-08-13 12:53:51";"1";"1"
"1425";"3670";"wiin1";"2008-08-13 12:53:53";"1";"1"
"1426";"3835";"r1145";"2008-08-13 12:55:29";"1";"1"
"1427";"3835";"r1155";"2008-08-13 12:55:31";"1";"1"
"1428";"3835";"ps2n2";"2008-08-13 12:57:46";"0";"1"
"1429";"3835";"ps2n1";"2008-08-13 12:57:50";"0";"1"
"1430";"3835";"ps2n3";"2008-08-13 12:57:54";"0";"1"
"1431";"3835";"ps2n3";"2008-08-13 12:57:58";"1";"1"
"1432";"3835";"ps2n1";"2008-08-13 12:57:59";"1";"1"
"1433";"3835";"ps2n2";"2008-08-13 12:58:01";"1";"1"
"1434";"851";"cd3041";"2008-08-13 13:18:00";"1";"1"
"1435";"851";"rev5882";"2008-08-13 13:18:16";"1";"1"
"1436";"851";"rev5858";"2008-08-13 13:18:20";"1";"1"
"1437";"851";"rev5880";"2008-08-13 13:18:23";"1";"1"
"1438";"851";"rev5881";"2008-08-13 13:18:27";"1";"1"
"1439";"851";"bd1252";"2008-08-13 13:18:31";"1";"1"
"1440";"851";"bd1251";"2008-08-13 13:18:35";"1";"1"
"1441";"15744";"rev5871";"2008-08-13 13:20:40";"1";"1"
"1442";"15744";"rev5772";"2008-08-13 13:20:45";"1";"1"
"1443";"15744";"rev5820";"2008-08-13 13:20:50";"1";"1"
"1444";"15744";"rev5811";"2008-08-13 13:20:53";"1";"1"
"1445";"10508";"cd397";"2008-08-13 13:22:17";"1";"1"
"1446";"10508";"cd1054";"2008-08-13 13:22:30";"1";"1"
"1447";"10508";"cd989";"2008-08-13 13:22:35";"1";"1"
"1448";"10508";"cd3026";"2008-08-13 13:22:39";"1";"1"
"1449";"10508";"cd484";"2008-08-13 13:22:44";"1";"1"
"1450";"10508";"cd460";"2008-08-13 13:22:48";"1";"1"
"1451";"5720";"cd2151";"2008-08-13 13:24:14";"1";"1"
"1452";"5720";"cd2153";"2008-08-13 13:24:18";"1";"1"
"1453";"2106";"rev5889";"2008-08-13 13:24:47";"0";"1"
"1454";"14952";"s47";"2008-08-13 13:25:34";"1";"1"
"1455";"14952";"s212";"2008-08-13 13:25:41";"1";"1"
"1456";"5870";"dvd97";"2008-08-13 13:28:02";"1";"1"
"1457";"5870";"dvd119";"2008-08-13 13:28:05";"1";"1"
"1458";"15744";"dvd161";"2008-08-13 13:28:27";"0";"1"
"1459";"15744";"dvd160";"2008-08-13 13:28:29";"0";"1"
"1460";"15744";"dvd159";"2008-08-13 13:28:32";"0";"1"
"1461";"15744";"dvd155";"2008-08-13 13:28:34";"0";"1"
"1462";"15744";"dvd154";"2008-08-13 13:28:39";"0";"1"
"1463";"15744";"dvd153";"2008-08-13 13:28:42";"0";"1"
"1464";"15744";"rev5864";"2008-08-13 13:30:17";"0";"1"
"1465";"15744";"rev5883";"2008-08-13 13:30:20";"0";"1"
"1466";"14952";"r1144";"2008-08-13 13:33:58";"0";"1"
"1467";"14952";"r1154";"2008-08-13 13:34:02";"0";"1"
"1468";"30001";"XB360-2";"2008-08-13 13:34:29";"1";"1"
"1469";"30001";"XB360-3";"2008-08-13 13:34:33";"1";"1"
"1470";"30001";"XB360-4";"2008-08-13 13:34:37";"1";"1"
"1471";"30001";"xb360n1";"2008-08-13 13:34:54";"1";"1"
"1472";"5870";"CD2127";"2008-08-13 13:35:16";"1";"1"
"1473";"5870";"CD2041";"2008-08-13 13:35:23";"0";"1"
"1474";"10508";"CD123";"2008-08-13 13:36:02";"0";"1"
"1475";"10508";"CD303";"2008-08-13 13:36:04";"0";"1"
"1476";"10508";"CD415";"2008-08-13 13:36:06";"0";"1"
"1477";"10508";"CD2086";"2008-08-13 13:36:08";"0";"1"
"1478";"10508";"CD2122";"2008-08-13 13:36:11";"0";"1"
"1479";"1745";"CD866";"2008-08-13 13:36:27";"1";"1"
"1480";"1745";"CD2150";"2008-08-13 13:36:33";"1";"1"
"1481";"1745";"REV5873";"2008-08-13 13:36:37";"1";"1"
"1482";"1745";"REV5880";"2008-08-13 13:36:41";"0";"0"
"1483";"30001";"WIIN1";"2008-08-13 13:37:00";"0";"1"
"1484";"30001";"WII7";"2008-08-13 13:37:13";"0";"1"
"1485";"30001";"WII6";"2008-08-13 13:37:24";"0";"1"
"1486";"30001";"WII5";"2008-08-13 13:37:31";"0";"1"
"1487";"30001";"WII2";"2008-08-13 13:37:34";"0";"1"
"1488";"30001";"WII1";"2008-08-13 13:37:39";"0";"1"
"1489";"30001";"BD1224";"2008-08-13 13:38:28";"0";"1"
"1490";"2";"BD1264";"2008-08-13 13:38:59";"1";"1"
"1491";"2";"BD1232";"2008-08-13 13:39:02";"1";"1"
"1492";"2";"BD964";"2008-08-13 13:39:05";"1";"1"
"1493";"2";"BD1277";"2008-08-13 13:39:20";"0";"1"
"1494";"2";"BD1149";"2008-08-13 13:39:28";"0";"1"
"1495";"3000";"R1152";"2008-08-13 13:40:40";"1";"1"
"1496";"2995";"WII4";"2008-08-13 13:42:43";"0";"1"
"1497";"2995";"CD2163";"2008-08-13 13:43:47";"1";"1"
"1498";"2995";"CD2165";"2008-08-13 13:43:52";"1";"1"
"1499";"2995";"CD3044";"2008-08-13 13:43:55";"1";"1"
"1500";"2995";"CD2164";"2008-08-13 13:43:58";"1";"1"
"1501";"2995";"DVD172";"2008-08-13 13:44:01";"1";"1"
"1502";"2995";"DVD170";"2008-08-13 13:44:04";"1";"1"
"1503";"2995";"CD138";"2008-08-13 13:44:10";"1";"1"
"1504";"2995";"CD2157";"2008-08-13 13:44:27";"0";"1"
"1505";"2995";"CD2158";"2008-08-13 13:44:29";"0";"1"
"1506";"2995";"CD3045";"2008-08-13 13:44:31";"0";"1"
"1507";"2995";"CD3043";"2008-08-13 13:44:33";"0";"1"
"1508";"2995";"CD3041";"2008-08-13 13:44:35";"0";"1"
"1509";"2995";"CD3040";"2008-08-13 13:44:36";"0";"1"
"1510";"1805";"CD1151";"2008-08-13 13:45:17";"1";"1"
"1511";"1805";"CD208";"2008-08-13 13:45:19";"1";"1"
"1512";"1805";"CD1098";"2008-08-13 13:45:22";"1";"1"
"1513";"1805";"CD1153";"2008-08-13 13:45:25";"1";"1"
"1514";"15006";"REV5841";"2008-08-13 13:47:26";"1";"1"
"1515";"15006";"REV5771";"2008-08-13 13:47:38";"1";"1"
"1516";"15006";"REV5844";"2008-08-13 13:47:41";"1";"1"
"1517";"15006";"REV5881";"2008-08-13 13:47:51";"0";"1"
"1518";"15006";"REV5801";"2008-08-13 13:47:54";"0";"1"
"1519";"5785";"2PS63";"2008-08-13 13:48:09";"1";"1"
"1520";"5785";"DVD173";"2008-08-13 13:48:13";"1";"1"
"1521";"5785";"2PS30";"2008-08-13 13:48:43";"1";"1"
"1522";"5785";"REV5882";"2008-08-13 13:48:53";"0";"1"
"1523";"5785";"REV5812";"2008-08-13 13:49:00";"0";"1"
"1524";"15000";"2PS70";"2008-08-13 13:53:54";"1";"1"
"1525";"15000";"2PS31";"2008-08-13 13:53:58";"1";"1"
"1526";"15000";"2PS60";"2008-08-13 13:54:02";"1";"1"
"1527";"15000";"XBN1";"2008-08-13 13:54:41";"0";"1"
"1528";"15000";"XB24";"2008-08-13 13:54:42";"0";"1"
"1529";"15000";"XB20";"2008-08-13 13:54:44";"0";"1"
"1530";"15000";"XB9";"2008-08-13 13:54:46";"0";"1"
"1531";"15000";"XB2";"2008-08-13 13:54:47";"0";"1"
"1532";"15000";"XB14";"2008-08-13 13:54:48";"0";"1"
"1533";"15000";"XB32";"2008-08-13 13:54:50";"0";"1"
"1534";"1450";"REV5871";"2008-08-13 13:55:14";"0";"1"
"1535";"9438";"DVD180";"2008-08-13 13:55:29";"1";"1"
"1536";"9438";"XB360-1";"2008-08-13 13:55:33";"1";"1"
"1537";"9438";"BD927";"2008-08-13 13:55:42";"1";"1"
"1538";"9438";"BD1250";"2008-08-13 13:55:46";"1";"1"
"1539";"9438";"REV5862";"2008-08-13 13:55:50";"1";"1"
"1540";"9438";"REV5805";"2008-08-13 13:55:53";"1";"1"
"1541";"9438";"REV5877";"2008-08-13 13:55:59";"1";"1"
"1542";"9438";"REV5765";"2008-08-13 13:56:02";"1";"1"
"1981";"9438";"bd1255";"2008-09-10 13:38:37";"0";"1"
"1980";"9438";"cd3044";"2008-09-10 13:38:27";"1";"1"
"1546";"9438";"CD3044";"2008-08-13 13:56:20";"0";"1"
"1547";"9438";"REV5797";"2008-08-13 13:56:31";"0";"1"
"1548";"9438";"REV5841";"2008-08-13 13:56:34";"0";"1"
"1549";"9438";"REV5873";"2008-08-13 13:56:42";"0";"1"
"1550";"9438";"BD1255";"2008-08-13 13:56:45";"0";"1"
"1551";"9438";"BD1255";"2008-08-13 13:56:55";"1";"1"
"1552";"9438";"REV5873";"2008-08-13 13:57:06";"1";"1"
"1553";"9438";"REV5841";"2008-08-13 13:57:16";"1";"1"
"1554";"9438";"REV5797";"2008-08-13 13:57:25";"1";"1"
"1555";"14447";"2PS67";"2008-08-13 14:00:32";"1";"1"
"1556";"2713";"REV5798";"2008-08-13 14:07:41";"1";"1"
"1557";"2713";"R1145";"2008-08-13 14:08:04";"0";"1"
"1558";"2713";"REV5862";"2008-08-13 14:08:08";"0";"1"
"1559";"2713";"REV5832";"2008-08-13 14:08:13";"0";"1"
"1560";"3835";"xb360j1";"2008-08-14 13:08:32";"0";"1"
"1561";"3835";"xb360j1";"2008-08-14 13:08:40";"1";"1"
"1562";"3835";"XB360J1";"2008-08-14 13:08:43";"0";"1"
"1563";"3835";"xb360j1";"2008-08-14 13:08:47";"1";"1"
"1564";"3670";"CD2167";"2008-08-17 12:05:32";"0";"1"
"1565";"3670";"CD2166";"2008-08-17 12:05:35";"0";"1"
"1566";"4719";"BD479";"2008-08-17 13:09:22";"0";"1"
"1567";"4719";"BD926";"2008-08-17 13:09:26";"0";"1"
"1568";"4719";"BD923";"2008-08-17 13:09:29";"0";"1"
"1569";"4719";"BD1066";"2008-08-17 13:09:31";"0";"1"
